,hour,station_code,day_type,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name,tap_in_vol,tap_out_vol,totalTapIn,totalTapOut,percentIn,percentOut,0
4350,20,NS21/DT11,weekday,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,33033.0,31617.75,698265.5,720389.75,0.047307220534309656,0.04388978327356823,2
4351,20,NS21/DT11,weekend,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,13933.25,14158.75,266652.75,274318.5,0.052252414422877695,0.05161427318974112,2
4352,21,NS21/DT11,weekday,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,31391.75,30423.25,698265.5,720389.75,0.04495675355577499,0.04223165307390895,2
4353,21,NS21/DT11,weekend,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,13360.25,13388.0,266652.75,274318.5,0.050103552279134565,0.048804582993855684,2
4354,22,NS21/DT11,weekday,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,27427.0,25864.75,698265.5,720389.75,0.039278755716844097,0.03590382844841976,2
4355,22,NS21/DT11,weekend,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,12192.75,11393.25,266652.75,274318.5,0.04572519878381153,0.04153292614242204,2
4356,23,NS21/DT11,weekday,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,15478.25,14408.5,698265.5,720389.75,0.02216671165910388,0.020000978636911478,2
4357,23,NS21/DT11,weekend,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,6901.0,6294.5,266652.75,274318.5,0.02588010061775099,0.02294595515796419,2
4358,24,NS21/DT11,weekday,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,1120.25,1227.25,698265.5,720389.75,0.001604332449476596,0.0017035917015754318,2
4359,24,NS21/DT11,weekend,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton,459.0,518.5,266652.75,274318.5,0.0017213398324225045,0.001890138652697503,2
4360,5,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,382.5,1236.0,654895.25,701426.25,0.0005840628711232827,0.001762123958149556,2
4361,5,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,88.25,173.75,339816.5,358209.5,0.00025969898459904096,0.00048505134565107847,2
4362,6,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,3502.25,19475.0,654895.25,701426.25,0.005347801804945142,0.027764857673917964,2
4363,6,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,899.5,5448.5,339816.5,358209.5,0.0026470168458565136,0.015210372700891518,2
4364,7,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,7450.25,41915.5,654895.25,701426.25,0.011376246811990162,0.059757529747425334,2
4365,7,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,1852.75,10023.25,339816.5,358209.5,0.005452207294230857,0.027981530361422577,2
4366,8,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,9021.75,69811.0,654895.25,701426.25,0.013775867209297975,0.09952721330289535,2
4367,8,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,2857.0,18082.5,339816.5,358209.5,0.008407478742203513,0.05048023572797483,2
4368,9,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,8097.5,69179.75,654895.25,701426.25,0.01236457280763603,0.09862726124093588,2
4369,9,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,5038.0,33189.0,339816.5,358209.5,0.014825648548554882,0.09265248409101377,2
4370,10,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,12182.25,60374.0,654895.25,701426.25,0.01860182983461859,0.08607319728909489,2
4371,10,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,10006.5,36498.0,339816.5,358209.5,0.029446774950598338,0.10189009504214712,2
4372,11,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,18965.75,58090.25,654895.25,701426.25,0.028959974896748755,0.08281733111642171,2
4373,11,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,15161.5,34730.25,339816.5,358209.5,0.044616726968819936,0.09695513379740069,2
4374,12,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,26866.5,56103.0,654895.25,701426.25,0.041024117979173005,0.07998417510037584,2
4375,12,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,18467.0,31740.25,339816.5,358209.5,0.054344035678079196,0.08860806315857062,2
4376,13,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,35263.5,49296.25,654895.25,701426.25,0.05384601583230295,0.07028001874751622,2
4377,13,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,20927.0,30064.0,339816.5,358209.5,0.061583236835174276,0.0839285390253469,2
4378,14,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,38114.5,43060.0,654895.25,701426.25,0.05819938379458394,0.061389205208673046,2
4379,14,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,22824.0,28212.0,339816.5,358209.5,0.0671656614672919,0.07875838022163008,2
4380,15,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,46250.0,41465.75,654895.25,701426.25,0.07062198114889366,0.05911633617932035,2
4381,15,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,27435.75,28241.5,339816.5,358209.5,0.08073695656332168,0.07884073426304998,2
4382,16,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,55403.25,37974.75,654895.25,701426.25,0.08459864382891767,0.054139333964190815,2
4383,16,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,32276.0,28292.0,339816.5,358209.5,0.09498067339284584,0.07898171321531115,2
4384,17,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,72646.5,41524.25,654895.25,701426.25,0.11092842710341845,0.05919973767733956,2
4385,17,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,35384.5,25731.0,339816.5,358209.5,0.1041282574565979,0.07183226575509583,2
4386,18,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,78469.25,50664.5,654895.25,701426.25,0.11981954365984483,0.07223068711785452,2
4387,18,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,33520.25,19914.5,339816.5,358209.5,0.09864220836833998,0.05559456128327138,2
4388,19,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,61898.25,32735.75,654895.25,701426.25,0.0945162604248542,0.046670266474914505,2
4389,19,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,29866.5,13844.25,339816.5,358209.5,0.08789008185300007,0.03864847247211478,2
4390,20,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,60425.25,14487.0,654895.25,701426.25,0.0922670457603716,0.020653632509476227,2
4391,20,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,27847.5,7524.75,339816.5,358209.5,0.0819486399277257,0.02100656180252059,2
4392,21,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,67895.0,7413.75,654895.25,701426.25,0.10367306832657588,0.01056953599897352,2
4393,21,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,30966.5,3486.5,339816.5,358209.5,0.09112712302080682,0.009733131030863224,2
4394,22,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,40885.75,4516.25,654895.25,701426.25,0.062430976556937925,0.006438666930414993,2
4395,22,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,19283.25,2074.0,339816.5,358209.5,0.0567460673628267,0.005789907861181795,2
4396,23,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,10748.0,1912.0,654895.25,701426.25,0.0164117849381256,0.002725874601927145,2
4397,23,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,4980.5,863.0,339816.5,358209.5,0.01465643957841953,0.0024092046693345655,2
4398,24,NS22,weekday,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,427.25,191.5,654895.25,701426.25,0.0006523944096403203,0.0002730151601825566,2
4399,24,NS22,weekend,NS22,,,False,22.0,,,,,,,,,,,,,Orchard,134.25,76.5,339816.5,358209.5,0.0003950661607073229,0.0002135621752075252,2
4400,5,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,309.0,332.5,345142.0,366791.5,0.0008952836803402658,0.0009065095565191669,2
4401,5,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,45.0,36.75,160179.0,166949.75,0.00028093570318206505,0.00022012611579232672,2
4402,6,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,2059.75,8404.5,345142.0,366791.5,0.005967833529387904,0.022913562609820564,2
4403,6,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,437.25,1972.5,160179.0,166949.75,0.0027297585825857324,0.011814932337424883,2
4404,7,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,4819.75,16732.25,345142.0,366791.5,0.013964542130485423,0.04561787827689573,2
4405,7,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,963.75,3959.75,160179.0,166949.75,0.0060167063098158936,0.023718214612480703,2
4406,8,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,6165.25,26825.75,345142.0,366791.5,0.017862937573520463,0.07313623679938057,2
4407,8,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,1562.5,5295.75,160179.0,166949.75,0.009754711916043926,0.031720622522645285,2
4408,9,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,4433.0,26763.25,345142.0,366791.5,0.01284398885096569,0.07296584026620027,2
4409,9,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,1821.5,9137.75,160179.0,166949.75,0.011371652963247367,0.05473353509064853,2
4410,10,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,5121.5,26651.75,345142.0,366791.5,0.014838819963956864,0.07266185285100664,2
4411,10,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,2513.75,11400.0,160179.0,166949.75,0.01569338053053147,0.06828401959272176,2
4412,11,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,8376.75,26200.0,345142.0,366791.5,0.02427044520805929,0.07143022670917946,2
4413,11,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,4147.75,13320.5,160179.0,166949.75,0.025894468063853565,0.07978748096358336,2
4414,12,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,12387.75,27128.25,345142.0,366791.5,0.035891748903349924,0.0739609560199732,2
4415,12,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,6364.25,15297.75,160179.0,166949.75,0.03973211219947684,0.09163086497583854,2
4416,13,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,16640.5,25120.0,345142.0,366791.5,0.04821348894078379,0.06848577461582397,2
4417,13,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,8159.75,15368.0,160179.0,166949.75,0.05094144675644123,0.09205165027201298,2
4418,14,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,18791.0,24416.25,345142.0,366791.5,0.05444425772580561,0.06656710965221387,2
4419,14,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,10196.75,14884.0,160179.0,166949.75,0.06365846958714938,0.08915257435246235,2
4420,15,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,22404.25,22881.25,345142.0,366791.5,0.06491313720149967,0.062382170797305826,2
4421,15,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,12712.25,14699.75,160179.0,166949.75,0.07936277539502681,0.08804894886036067,2
4422,16,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,26845.75,24714.25,345142.0,366791.5,0.0777817535970702,0.0673795603224175,2
4423,16,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,14590.25,14542.25,160179.0,166949.75,0.09108715874115833,0.0871055512212507,2
4424,17,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,35463.5,26925.25,345142.0,366791.5,0.10275046212863112,0.0734075080802036,2
4425,17,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,15721.75,14358.5,160179.0,166949.75,0.0981511309222807,0.08600492064228907,2
4426,18,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,39071.5,36770.25,345142.0,366791.5,0.11320413047383396,0.10024836998676359,2
4427,18,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,15197.5,12919.25,160179.0,166949.75,0.09487822998020964,0.07738406316870795,2
4428,19,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,31410.5,24810.75,345142.0,366791.5,0.09100746938941073,0.06764265256964788,2
4429,19,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,14962.5,9383.75,160179.0,166949.75,0.09341112130803664,0.056207032355544105,2
4430,20,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,32273.25,10773.5,345142.0,366791.5,0.09350716516680091,0.02937227280348645,2
4431,20,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,15097.0,5209.0,160179.0,166949.75,0.0942508069097697,0.031201005092849794,2
4432,21,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,38144.0,5799.0,345142.0,366791.5,0.11051683075371876,0.015810071934600448,2
4433,21,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,17238.75,2809.5,160179.0,166949.75,0.10762178562732942,0.016828416933837877,2
4434,22,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,29983.75,3827.0,345142.0,366791.5,0.08687366359353542,0.010433720519695794,2
4435,22,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,13668.0,1591.5,160179.0,166949.75,0.08532953757983257,0.009532808524720762,2
4436,23,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,10125.75,1591.0,345142.0,366791.5,0.029337924680276524,0.004337614148637577,2
4437,23,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,4635.25,710.25,160179.0,166949.75,0.028937938181659267,0.004254274115414968,2
4438,24,NS23,weekday,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,315.5,124.75,345142.0,366791.5,0.0009141165085674881,0.00034011148022786787,2
4439,24,NS23,weekend,NS23,,,False,23.0,,,,,,,,,,,,,Somerset,143.5,53.25,160179.0,166949.75,0.0008958727423694742,0.0003189582494133714,2
4440,5,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,344.5,241.75,398272.25,365639.0,0.000864986199766617,0.0006611712645532889,2
4441,5,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,96.5,31.0,176802.5,165617.25,0.0005458067617822146,0.00018717856986515596,2
4442,6,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,3144.5,7295.5,398272.25,365639.0,0.007895352990322575,0.019952740271141755,2
4443,6,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,847.0,1679.0,176802.5,165617.25,0.004790656240720578,0.010137832864632157,2
4444,7,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,6483.0,19050.5,398272.25,365639.0,0.016277809965419384,0.05210193660960674,2
4445,7,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,1324.0,3438.75,176802.5,165617.25,0.0074885818922243745,0.02076323571367113,2
4446,8,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,10650.5,24927.5,398272.25,365639.0,0.026741757679577222,0.06817516730983292,2
4447,8,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,1847.25,5369.0,176802.5,165617.25,0.01044809886738027,0.032418120696968464,2
4448,9,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,5548.75,21401.75,398272.25,365639.0,0.013932052760391918,0.058532459611802895,2
4449,9,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,2310.5,8350.25,176802.5,165617.25,0.013068254125365874,0.050418963000532856,2
4450,10,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,6430.5,22383.0,398272.25,365639.0,0.01614599058809646,0.06121611753669603,2
4451,10,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,3843.75,11063.75,176802.5,165617.25,0.02174036000622163,0.06680312588211675,2
4452,11,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,10892.25,24678.25,398272.25,365639.0,0.02734875452658326,0.06749348401018491,2
4453,11,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,6075.75,13214.75,176802.5,165617.25,0.03436461588495638,0.07979090342340547,2
4454,12,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,17019.75,27926.5,398272.25,365639.0,0.042733958994130274,0.07637724640971012,2
4455,12,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,8820.75,14453.25,176802.5,165617.25,0.04989041444549709,0.08726898919043759,2
4456,13,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,22617.75,26223.5,398272.25,365639.0,0.056789670884677505,0.07171964697420133,2
4457,13,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,11585.5,15099.0,176802.5,165617.25,0.06552791957127303,0.09116803956109644,2
4458,14,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,23408.25,24068.0,398272.25,365639.0,0.05877449408036839,0.06582448808797749,2
4459,14,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,13017.75,14461.0,176802.5,165617.25,0.0736287665615588,0.08731578383290388,2
4460,15,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,27410.0,24988.5,398272.25,365639.0,0.06882226918897814,0.06834199852860334,2
4461,15,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,15417.0,14573.75,176802.5,165617.25,0.08719899322690573,0.0879965704055586,2
4462,16,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,32406.0,23931.75,398272.25,365639.0,0.08136645221955584,0.06545185278375666,2
4463,16,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,17165.25,14650.25,176802.5,165617.25,0.09708714526095502,0.08845847881183874,2
4464,17,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,42164.5,27547.25,398272.25,365639.0,0.10586853590728453,0.07534002116842022,2
4465,17,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,17754.0,14099.25,176802.5,165617.25,0.10041713211068848,0.08513153068294517,2
4466,18,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,45734.5,37589.5,398272.25,365639.0,0.11483225356524338,0.10280495242575327,2
4467,18,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,16714.25,12666.0,176802.5,165617.25,0.09453627635355835,0.07647754083587308,2
4468,19,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,37025.5,26165.75,398272.25,365639.0,0.092965302001332,0.07156170430397195,2
4469,19,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,15175.75,9632.5,176802.5,165617.25,0.0858344763224502,0.05816121207181015,2
4470,20,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,34321.25,12578.25,398272.25,365639.0,0.08617534864656023,0.03440073405736259,2
4471,20,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,14416.75,5889.75,176802.5,165617.25,0.08154155060024604,0.03556241876978394,2
4472,21,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,37691.5,7225.5,398272.25,365639.0,0.09463752495937139,0.01976129461025766,2
4473,21,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,15447.5,3399.75,176802.5,165617.25,0.08737150209980063,0.020527752996744,2
4474,22,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,24872.0,4839.75,398272.25,365639.0,0.062449743862395636,0.013236416246625771,2
4475,22,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,10512.75,2258.5,176802.5,165617.25,0.05946041486969924,0.013636864517434023,2
4476,23,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,9758.75,2357.0,398272.25,365639.0,0.02450271139904927,0.006446248895768778,2
4477,23,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,4298.0,1173.5,176802.5,165617.25,0.024309611006631694,0.007085614572153565,2
4478,24,NS24/NE6/CC1,weekday,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,348.5,219.5,398272.25,365639.0,0.0008750295808959826,0.0006003188937722726,2
4479,24,NS24/NE6/CC1,weekend,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut,132.5,114.25,176802.5,165617.25,0.0007494237920843879,0.0006898436002288409,2
4480,5,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,157.75,186.5,37991.25,37948.25,0.004152271904714902,0.004914587629205562,1
4481,5,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,50.0,13.75,9893.5,13166.75,0.00505382321726386,0.001044297187992481,1
4482,6,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,183.5,2757.75,37991.25,37948.25,0.004830059553186589,0.07267133530531711,1
4483,6,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,110.0,225.5,9893.5,13166.75,0.011118411077980492,0.017126473883076688,1
4484,7,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,586.5,4098.5,37991.25,37948.25,0.015437765274898825,0.10800234529919034,1
4485,7,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,215.25,535.25,9893.5,13166.75,0.02175670895032092,0.04065164144530731,1
4486,8,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,683.5,8136.5,37991.25,37948.25,0.017990984766229064,0.21441041418247217,1
4487,8,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,191.25,415.75,9893.5,13166.75,0.019330873806034266,0.031575749520572655,1
4488,9,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,581.75,5055.0,37991.25,37948.25,0.015312736485374921,0.13320772367632236,1
4489,9,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,224.25,423.0,9893.5,13166.75,0.022666397129428414,0.03212637894696869,1
4490,10,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,814.75,1806.25,37991.25,37948.25,0.021445727634652717,0.04759771530966514,1
4491,10,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,366.25,598.5,9893.5,13166.75,0.03701925506645778,0.04545540851007272,1
4492,11,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,1294.5,1222.75,37991.25,37948.25,0.03407363537656697,0.03222151219094425,1
4493,11,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,541.0,827.0,9893.5,13166.75,0.05468236721079497,0.06280972905234777,1
4494,12,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,1661.5,1362.25,37991.25,37948.25,0.04373375448294015,0.035897571034237415,1
4495,12,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,632.25,1033.25,9893.5,13166.75,0.06390559458230151,0.07847418687223498,1
4496,13,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,1206.75,1928.25,37991.25,37948.25,0.03176389300167802,0.05081261981777816,1
4497,13,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,623.0,1076.5,9893.5,13166.75,0.0629706372871077,0.08175897620901133,1
4498,14,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,1248.25,1511.75,37991.25,37948.25,0.03285624979436055,0.03983714664049067,1
4499,14,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,713.25,1188.5,9893.5,13166.75,0.07209278819426897,0.09026525148575008,1
4500,15,NS27/CE2,weekday,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,1742.75,1341.75,37991.25,37948.25,0.045872404830059554,0.03535736167016924,1
4501,15,NS27/CE2,weekend,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay,823.25,1303.0,9893.5,13166.75,0.08321119927224946,0.09896139897848748,1
