period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,DT,CE,BP,PW,TE,PE,CG,SE,name
2022-01,weekday,18,PW1,1492,882,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,7,PW1,24,328,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,7,PW1,127,843,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,13,PW1,402,607,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,13,PW1,581,563,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,12,PW1,261,470,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,12,PW1,628,565,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,15,PW1,483,963,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,15,PW1,603,509,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,6,PW1,5,105,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,6,PW1,7,347,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,14,PW1,384,671,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,14,PW1,623,589,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,11,PW1,221,358,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,11,PW1,599,589,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,21,PW1,227,87,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,21,PW1,870,155,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekend,8,PW1,76,578,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,8,PW1,333,688,PW1,,,FALSE,,,,,,,,,1,,,,,Sam Kee
2022-01,weekday,15,PW4,2464,3690,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,15,PW4,1943,1991,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,6,PW4,575,195,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,6,PW4,6288,647,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,5,PW4,1467,7,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,5,PW4,252,5,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,9,PW4,1414,1206,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,9,PW4,2953,2153,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,12,PW4,3288,2773,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,12,PW4,2152,1799,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,17,PW4,3724,4912,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,17,PW4,2290,2434,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,11,PW4,1800,1709,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,11,PW4,2711,2368,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,19,PW4,2754,5370,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,19,PW4,1910,2122,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,10,PW4,1624,1350,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,10,PW4,2632,2198,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,7,PW4,7221,1869,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,7,PW4,969,445,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,14,PW4,2648,4220,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,14,PW4,2029,2166,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,8,PW4,4443,2422,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,8,PW4,1319,924,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,18,PW4,3913,6328,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,18,PW4,2185,2329,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,13,PW4,1988,2046,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,13,PW4,3068,4215,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,16,PW4,2211,2310,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,16,PW4,3030,3937,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,20,PW4,2194,3672,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,20,PW4,1682,1720,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,23,PW4,407,1178,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,23,PW4,214,594,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,24,PW4,30,151,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,24,PW4,23,280,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,22,PW4,1306,1685,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,22,PW4,936,905,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,21,PW4,1874,2754,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekend,21,PW4,1305,1256,PW4,,,FALSE,,,,,,,,,4,,,,,Samudera
2022-01,weekday,17,BP11,2755,4896,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,17,BP11,1194,1255,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,7,BP11,1269,367,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,7,BP11,12527,2738,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,18,BP11,3029,7640,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,18,BP11,1083,1461,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,12,BP11,1566,1092,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,12,BP11,2633,1732,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,14,BP11,1309,1111,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,14,BP11,2034,2634,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,21,BP11,650,3005,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,21,BP11,333,1261,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,15,BP11,1831,2971,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,15,BP11,1140,1125,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,20,BP11,474,1298,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,20,BP11,1017,3643,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,19,BP11,1765,6327,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,19,BP11,697,1336,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,8,BP11,6509,1917,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,8,BP11,1578,560,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,11,BP11,2468,1501,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,11,BP11,1674,962,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,6,BP11,1204,156,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,6,BP11,11080,1270,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,22,BP11,289,1135,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,22,BP11,509,2438,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,13,BP11,1432,1066,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,13,BP11,3026,2820,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,5,BP11,3836,302,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,5,BP11,713,71,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,9,BP11,4208,1682,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,9,BP11,1821,727,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,23,BP11,126,952,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,23,BP11,92,532,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,16,BP11,2192,3196,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,16,BP11,1092,1135,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekday,10,BP11,2761,1488,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,10,BP11,1610,766,BP11,,,FALSE,,,,,,,,11,,,,,,Segar
2022-01,weekend,18,NS11,15170,20171,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,18,NS11,44598,83746,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,13,NS11,25523,26791,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,13,NS11,16432,13265,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,10,NS11,28476,13445,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,10,NS11,18162,7818,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,21,NS11,14072,39590,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,21,NS11,6638,18698,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,5,NS11,18493,2741,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,5,NS11,4271,518,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,12,NS11,24490,19192,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,12,NS11,16816,11137,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,23,NS11,2025,9830,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,23,NS11,3521,18286,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,20,NS11,17878,44354,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,20,NS11,8671,18526,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,9,NS11,17617,7724,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,9,NS11,37789,16334,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,15,NS11,14558,14485,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,15,NS11,20512,32279,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,17,NS11,40073,53172,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,17,NS11,16025,18561,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,16,NS11,14797,15543,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,16,NS11,22522,36882,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,22,NS11,5193,17036,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,22,NS11,9784,32001,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,7,NS11,100826,43199,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,7,NS11,14878,8676,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,8,NS11,66657,32835,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,8,NS11,16447,8953,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,19,NS11,11489,19198,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,19,NS11,27206,66896,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,6,NS11,76952,22740,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,6,NS11,10378,4067,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,11,NS11,17628,9492,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,11,NS11,24353,14502,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,24,NS11,791,4308,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,24,NS11,480,2807,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekday,14,NS11,23940,29062,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,14,NS11,15458,13381,NS11,,,FALSE,11,,,,,,,,,,,,,Sembawang
2022-01,weekend,24,NE16/STC,194,1305,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,24,NE16/STC,312,2190,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,11,NE16/STC,31686,24068,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,11,NE16/STC,18852,14328,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,18,NE16/STC,42564,81067,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,18,NE16/STC,16634,22002,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,12,NE16/STC,31962,30619,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,12,NE16/STC,19248,16233,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,23,NE16/STC,3130,14245,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,23,NE16/STC,1684,7591,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,5,NE16/STC,8391,2868,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,5,NE16/STC,1660,489,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,10,NE16/STC,31584,21411,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,10,NE16/STC,17945,11732,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,22,NE16/STC,5241,14163,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,22,NE16/STC,10015,26952,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,17,NE16/STC,17237,21406,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,17,NE16/STC,37624,57684,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,15,NE16/STC,17564,17791,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,15,NE16/STC,31946,42160,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,8,NE16/STC,59833,19684,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,8,NE16/STC,13302,6824,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,21,NE16/STC,9147,15642,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,21,NE16/STC,19113,32944,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,9,NE16/STC,38595,18323,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,9,NE16/STC,16653,8893,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,16,NE16/STC,31846,42771,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,16,NE16/STC,17639,19574,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,14,NE16/STC,34691,39544,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,14,NE16/STC,18336,17271,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,20,NE16/STC,22033,40725,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,20,NE16/STC,10784,17778,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,6,NE16/STC,42410,16632,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,6,NE16/STC,5814,2243,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,7,NE16/STC,69684,26756,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,7,NE16/STC,9139,4490,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,13,NE16/STC,19604,17594,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,13,NE16/STC,34597,37345,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekend,19,NE16/STC,14069,20321,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,19,NE16/STC,31919,63591,NE16,STC,,TRUE,,,,,16,,,,,,,,0,Sengkang
2022-01,weekday,6,BP13,4826,601,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,6,BP13,567,146,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,10,BP13,1282,887,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,10,BP13,649,445,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,22,BP13,180,519,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,22,BP13,84,247,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,20,BP13,209,324,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,20,BP13,404,913,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,8,BP13,714,379,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,8,BP13,2978,810,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,5,BP13,1944,105,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,5,BP13,445,29,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,19,BP13,279,331,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,19,BP13,854,2332,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,11,BP13,693,468,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,11,BP13,1257,749,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,9,BP13,820,391,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,9,BP13,1929,769,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,18,BP13,429,420,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,18,BP13,1272,3092,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,13,BP13,1305,1290,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,13,BP13,644,446,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,17,BP13,514,311,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,17,BP13,1301,1913,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,12,BP13,1138,724,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,12,BP13,686,439,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,15,BP13,823,941,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,15,BP13,523,363,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,7,BP13,557,218,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,7,BP13,5155,1429,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,21,BP13,326,627,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,21,BP13,138,239,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,16,BP13,481,386,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,16,BP13,895,1064,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,14,BP13,483,372,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,14,BP13,876,1099,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,23,BP13,49,194,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekend,23,BP13,28,105,BP13,,,FALSE,,,,,,,,13,,,,,,Senja
2022-01,weekday,19,NE12/CC13,23399,34941,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,19,NE12/CC13,10570,12137,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,17,NE12/CC13,25825,32614,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,17,NE12/CC13,12885,14101,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,11,NE12/CC13,18206,15410,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,11,NE12/CC13,11133,10070,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,20,NE12/CC13,8678,10258,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,20,NE12/CC13,17392,22789,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,9,NE12/CC13,26392,11684,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,9,NE12/CC13,10574,6294,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,23,NE12/CC13,2697,7996,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,23,NE12/CC13,1467,4148,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,10,NE12/CC13,19150,13211,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,10,NE12/CC13,11196,7827,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,12,NE12/CC13,20029,17162,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,12,NE12/CC13,12221,10922,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,13,NE12/CC13,23157,19903,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,13,NE12/CC13,12386,11901,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,24,NE12/CC13,91,435,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,24,NE12/CC13,80,719,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,5,NE12/CC13,3167,397,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,5,NE12/CC13,544,47,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,6,NE12/CC13,23713,14256,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,6,NE12/CC13,4161,1397,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,22,NE12/CC13,4854,7978,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,22,NE12/CC13,9279,16160,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,18,NE12/CC13,12501,14227,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,18,NE12/CC13,32422,48150,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,7,NE12/CC13,40563,23193,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,7,NE12/CC13,5803,2957,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,8,NE12/CC13,42807,15219,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,8,NE12/CC13,8213,4770,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,21,NE12/CC13,8372,8883,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,21,NE12/CC13,16326,18835,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,15,NE12/CC13,12454,11866,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,15,NE12/CC13,21503,21336,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,14,NE12/CC13,23365,20890,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,14,NE12/CC13,12206,11467,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekend,16,NE12/CC13,12506,12646,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,16,NE12/CC13,20634,24017,NE12,CC13,,TRUE,,,13,,12,,,,,,,,,Serangoon
2022-01,weekday,21,EW3,6706,13034,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekend,21,EW3,2838,6183,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekend,22,EW3,2146,5098,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekday,22,EW3,4174,10160,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekend,20,EW3,3545,6763,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekday,20,EW3,7561,15523,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekend,9,EW3,6842,3532,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
2022-01,weekday,9,EW3,15597,9098,EW3,,,FALSE,,,,3,,,,,,,,,,Simei
