BusStopCode,RoadName,Description,Latitude,Longitude,svc,len
8138,Orchard Rd,Concorde Hotel S'pore,1.3004785730821002,103.84184700607595,"972M,NR6,190A,4N,36,36B,14,502,7,14e,3N,65,167,7B,6N,174e,5N,162,175,111,972,162M,972A,190,518A,1N,502A,77,518,106,16M,174,2N,16,124",35.0
9011,Orchard Turn,Opp Ngee Ann City,1.30211335092372,103.83431672376757,"162M,972M,167,143,NR1,NR2,NR5,NR8,162,14e,190,124,NR3,972",14.0
9022,Orchard Blvd,Bef Orchard Stn Exit B,1.3025283477364298,103.83239784275958,"NR5,36,36B,14,106,16M,123,174,174e,16,7,7A,175,36A,NR8,111,65,77",18.0
9023,Orchard Turn,Opp Orchard Stn/ION,1.30323727330942,103.83254180023424,"162M,972M,167,143,NR1,NR2,162,14e,190,124,NR3,972",12.0
9037,Orchard Rd,Opp Mandarin Orchard,1.3023400420296,103.83701253388183,"162M,972M,NR6,972A,190A,167,143,518,36,77,36B,174e,174,972,162,190,124,518A",18.0
9038,Orchard Rd,Opp Somerset Stn,1.3015426245056299,103.83852481842337,"NR6,4N,14,123,502,7,14e,3N,65,7B,6N,5N,175,111,1N,502A,106,16M,2N,16",20.0
9047,Orchard Rd,Orchard Stn/Tang Plaza,1.30446065207443,103.83294467208565,"162M,972M,NR6,972A,190A,167,143,518,36,77,36B,174e,174,972,162,190,124,518A",18.0
9048,Orchard Rd,Orchard Stn/Lucky Plaza,1.3038668442511399,103.83413070051407,"NR6,4N,14,123,502,7,14e,3N,65,7B,6N,5N,175,111,1N,502A,106,16M,2N,16",20.0
9059,Grange Rd,Natl Youth Council,1.30044251755834,103.8362380421602,"14A,36,36B,14,106,16M,123,174,174e,16,7,7A,175,36A,111,65,77",17.0
9111,Orchard Blvd,Opp Four Seasons Hotel,1.30453752623147,103.82914529614989,"105,132,36,36B,174e,106,174,123,NR8,7,36A,111,77",13.0
9121,Orchard Blvd,Bef Tomlinson Rd,1.3039737923824901,103.82699645124521,"105,132,174e,106,174,123,NR8,7,111,77",10.0
9131,Grange Rd,Grange Residences,1.3039199999848898,103.82333805603096,"105,132,174e,106,174,123,NR8,7,75,111,77",11.0
9139,Grange Rd,Aft Cuscaden Rd,1.30419941874773,103.82354787581356,75,1.0
9141,Napier Rd,British Council,1.30543500002797,103.82177666702269,"105,NR8,106,174,123,7,75,77",8.0
9149,Napier Rd,Opp British Council,1.3060898138194799,103.82122150233141,"105,7B,106,174,123,7,77",7.0
9159,Tanglin Rd,Aft Tomlinson Rd,1.3060263755741799,103.82568042620605,"105,132,7B,36,36B,174e,106,174,123,7,111,77",12.0
9169,Orchard Rd,Delfi Orchard,1.3070135326348,103.82835507326037,"502A,105,132,7B,36,36B,174e,106,174,123,502,7,111,77",14.0
9179,Orchard Rd,Royal Thai Embassy,1.30587966240898,103.83049004618626,"502A,105,132,7B,36,36B,174e,106,174,123,502,7,111,77",14.0
9191,Tomlinson Rd,The Regent S'pore,1.3048865311831102,103.82549755834486,"36,36B,36A",3.0
9212,Scotts Rd,Royal Plaza On Scotts,1.30702238421536,103.83265522662565,"162M,972M,5,167,143,NR1,NR2,54,162,124,NR3",11.0
9213,Scotts Rd,Thong Teck Bldg,1.3078380560003402,103.83305083303024,"105,NR2,132,190,NR3,972",6.0
9219,Scotts Rd,Far East Plaza,1.30731999685228,103.833160882917,"162M,972M,105,972A,190A,132,143,167,5,518,972,54,162,190,124,518A",16.0
10009,Bt Merah Ctrl,Bt Merah Int,1.28210155945393,103.81722480263164,"198,272,131,132,167,5,16M,123,176,139,16,57,153,851,273,131M",16.0
10011,New Bridge Rd,BEF NEIL RD,1.2777380589964,103.83749709165195,"961M,12e,143,CT8,147,121,174e,174,2,CT18,54,122,190,961,124,12",16.0
10017,Eu Tong Sen St,Aft Hosp Dr,1.2783204663339298,103.83762574759973,"961M,12e,CT18,54,167,174e,61,166,197,2,961,190,196,2A,143,CT8,147,121,174,122,124,12",22.0
10018,Eu Tong Sen St,Outram Pk Stn Exit F/SGH,1.2790081966509899,103.83860360621959,"961M,197,143,147,61,961,124,166",8.0
10021,Neil Rd,Blk 3,1.27744837946643,103.8383889456075,"197,167,61,196,166",5.0
10041,Kg Bahru Rd,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671,"961M,197,167,143,147,121,2,174,54,61,122,190,196,961,124,166,12",17.0
10049,Kg Bahru Rd,OPP KAMPONG BAHRU TER,1.27623302424393,103.83483786772156,"961M,197,167,143,147,121,2,174,54,61,122,190,196,2A,124,166,961,12",18.0
10051,Jln Bt Merah,Blk 149,1.2774116353283997,103.83214410914844,"961M,197,167,147,120,961,196",7.0
10059,Jln Bt Merah,Opp Blk 149,1.27739664167497,103.83275178077876,"961M,197,167,147,120,961,196",7.0
10061,Jln Bt Merah,Blk 140,1.27860472196885,103.82948638898172,"961M,197,167,147,120,961,196",7.0
10069,Jln Bt Merah,Opp Blk 140,1.27855472196877,103.83008250001669,"961M,197,167,147,120,961,196",7.0
10071,Jln Bt Merah,Blk 111,1.28045309423663,103.82638920754816,"961M,197,167,147,121,120,961,175,196",9.0
10079,Jln Bt Merah,Blk 201,1.2803950142786,103.82708906887606,"961M,197,167,147,121,120,961,175,196",9.0
10081,Jln Bt Merah,Opp Blk 120,1.2822783541701999,103.82241744338572,"961M,197,131,167,5,147,14,961,175,196,855,131M",12.0
10089,Jln Bt Merah,Blk 119,1.28292332245689,103.82165660905856,"961M,197,131,167,5,147,14,961,175,196,855,131M",12.0
10091,Jln Bt Merah,Bt Merah Town Ctr,1.28394108576437,103.81783962251122,"961M,197,147,14,16M,961,196,855",8.0
10099,Jln Bt Merah,Opp Bt Merah Town Ctr,1.28420923932422,103.81765723225828,"961M,197,147,14,16M,961,196,855",8.0
10101,Jln Bt Merah,OPP BT MERAH SEC SCH,1.2850619516886101,103.81378330114359,"198,961M,855,197,147,14,123,139,961,196,153",11.0
10109,Jln Bt Merah,BT MERAH SEC SCH,1.2853531572927699,103.81370529674273,"961M,197,147,14,961,196,855",7.0
10111,Jln Bt Merah,Opp Blk 28,1.2859283509855601,103.80935410958449,"198,961M,855,197,147,14,123,961,196,153",10.0
10119,Jln Bt Merah,Opp Pacific Tech Ctr,1.2859800901070402,103.81122515087836,"198,961M,855,197,147,14,123,139,961,196,153",11.0
10121,Kim Tian Rd,Blk 126 CP,1.2825992459880502,103.82890541983913,121,1.0
10129,Kim Tian Rd,Blk 121,1.28231999999009,103.8285719444802,121,1.0
10131,Jln Bt Merah,Opp Blk 2,1.28619141382394,103.80686549059318,"198,961M,855,197,147,14,123,961,196,153",10.0
10139,Jln Bt Merah,Blk 1,1.28635135443034,103.80810002234391,"198,961M,855,197,147,14,123,961,196,153",10.0
10141,Tiong Bahru Rd,Blk 18,1.2858384714046798,103.83238179897587,"195A,63,5,NR5,16M,123,63A,123M,16,122,851,33,195",13.0
10149,Tiong Bahru Rd,Blk 1,1.28606797463712,103.83283384311113,"33A,63,5,16M,123,123M,16,122,851,33,195",11.0
10151,Tiong Bahru Rd,Ctrl Green Condo,1.28572048365401,103.82852922870951,"195A,63,5,121,NR5,16M,123,63A,123M,16,122,851,33,195",14.0
10161,Tiong Bahru Rd,Opp Tiong Bahru Stn,1.28593135445772,103.82668969231536,"195A,63,5,121,NR5,16M,123,63A,123M,16,122,851,33,195",14.0
10169,Tiong Bahru Rd,Tiong Bahru Stn,1.28599961406266,103.82748123930962,"195A,33A,63,5,121,16M,123,123M,16,122,851,33,195",13.0
10171,Tiong Bahru Rd,Opp Tiong Bahru Pk,1.2873680804707799,103.82346004890805,"63,64,16M,120,63A,16,32,851,33,NR5",10.0
10179,Tiong Bahru Rd,Tiong Bahru Pk,1.28722333302937,103.82395833301355,"33A,63,64,16M,120,16,32,851,33",9.0
10181,Tiong Bahru Rd,BEF AR-RABITAH MQUE,1.28850399420484,103.82109741719866,"63,132,64,120,63A,32,145,33,NR5",9.0
10189,Tiong Bahru Rd,Blk 104A CP,1.2885880522280602,103.82183192865196,"33A,63,132,64,145A,120,32,145,33",9.0
10191,Tiong Bahru Rd,Blk 78,1.2886002602009599,103.81903121724014,"63,132,64,120,63A,32,145,33,NR5",9.0
10199,Tiong Bahru Rd,Delta Swim Cplx,1.28875723330649,103.81936618662205,"33A,63,132,64,145A,120,32,145,33",9.0
10201,Tiong Bahru Rd,Opp Redhill Stn,1.28928144532567,103.81662854691156,"132,64,120,32,145,33,NR5",7.0
10209,Tiong Bahru Rd,Redhill Stn,1.28954631749853,103.816728854507,"33A,132,64,145A,120,32,145,33",8.0
10211,Leng Kee Rd,Porsche Ctr S'pore,1.2907549999730301,103.81144166700754,139,1.0
10219,Leng Kee Rd,Opp Motor Image,1.29089526651849,103.81191424883257,139,1.0
10221,Ganges Ave,Ganges Ctr,1.29032906602668,103.83111793441608,"51,186,121,64",4.0
10229,Ganges Ave,Opp Harvest Mansions,1.2905213784016398,103.83178189529585,"51,186,121,64",4.0
10231,Ganges Ave,Blk 51 CP,1.29041850946952,103.82788100149521,"51,186,121,64",4.0
10239,Ganges Ave,Blk 79,1.2906068883948798,103.82865297447871,"51,186,121,64",4.0
10241,Alexandra Rd,Gan Eng Seng Sec Sch,1.2906166672167,103.82362326803131,"186,51,139,122,970",5.0
10249,Alexandra Rd,Opp Gan Eng Seng Sec Sch,1.2908813889967101,103.82407777797806,"186,51,139,122,970",5.0
10261,Alexandra Rd,Delta Sports Hall,1.2909033584269198,103.82047232884216,"186,51,139,122,970",5.0
10269,Alexandra Rd,Opp Delta Sports Hall,1.29125331927458,103.82057583280772,"186,51,139,122,970",5.0
10271,Alexandra Rd,Opp Tanglin View,1.2911599999760701,103.81757666701351,"186,51,139,122,970",5.0
10279,Alexandra Rd,Tanglin View,1.29151373164978,103.81757660887743,"186,51,139,122,970",5.0
10281,Alexandra Rd,SIS Bldg,1.29153833298318,103.81445166697796,"186,64,120,51,139,145,111,970,33,NR5",10.0
10289,Alexandra Rd,Opp SIS Bldg,1.2918699745378002,103.81440639448375,"186,51,139,111,970",5.0
10291,Alexandra Rd,Bef Dawson Rd,1.2921585527385802,103.81065866068087,"186,64,120,51,139,145,111,970,33,NR5",10.0
10299,Alexandra Rd,Aft Dawson Rd,1.29233498466278,103.81146486767658,"33A,186,64,120,51,139,145,111,970,33",10.0
10321,Tanglin Rd,Aft Margaret Dr,1.29428332949691,103.81587839882769,"111,32,122,132",4.0
10329,Tanglin Rd,Crescent Girls' Sch,1.2936467128326201,103.81597460107542,"111,32,122,132",4.0
10331,Henderson Rd,Bef Bt Merah Ctrl,1.28136306628839,103.81834423228644,"272,176,57,175,145,273",6.0
10339,Henderson Rd,Aft Bt Merah Ctrl,1.28115835063292,103.81857250844853,"272,145A,176,57,175,145,273",7.0
10341,Henderson Rd,Opp Blk 116,1.28484639603431,103.82059301467888,"132,16M,16,145,851",5.0
10349,Henderson Rd,Blk 116,1.285191,103.82115,"132,145A,16M,16,145,851",6.0
10351,Henderson Rd,Bef Tiong Bahru Rd,1.28675501760897,103.82204990181913,"132,16M,16,145,851",5.0
10359,Henderson Rd,Aft Tiong Bahru Rd,1.2872383332436201,103.82259298997768,"132,145A,16M,16,145,851",6.0
10361,Lower Delta Rd,Cendex Ctr,1.2803809206006498,103.82353025808793,"195A,131,121,123,123M,855,65,131M,195",9.0
10369,Lower Delta Rd,Opp Cendex Ctr,1.28037471151153,103.82387343933006,"195A,131,121,123,123M,855,65,131M,195",9.0
10371,Lower Delta Rd,Blk 129,1.28365072319387,103.824502653383,"195A,5,14,120,123,123M,65,195",8.0
10379,Lower Delta Rd,Blk 25B,1.28373603376667,103.82489520929731,"195A,5,14,120,123,123M,65,195",8.0
10381,Lower Delta Rd,Opp Blk 48,1.2890697218660199,103.82559411728037,"64,121,14,32,122,65",6.0
10389,Lower Delta Rd,Blk 48,1.28875832991208,103.82573455047121,"64,121,14,32,122,65",6.0
10391,Kg Bahru Rd,Opp Melati Blk 2,1.27627105343758,103.83125639366129,"143,124,166,61",4.0
10399,Kg Bahru Rd,Melati Blk 2,1.2758816629268301,103.83019454205221,"143,124,166,61",4.0
10401,Hoy Fatt Rd,Shriro Hse,1.28816729863,103.81167850401884,63,1.0
10409,Hoy Fatt Rd,Blk 50,1.2878822183063798,103.81099317775706,"63,63A",2.0
10411,Hoy Fatt Rd,Opp Blk 53,1.28912979528004,103.81280840030114,63,1.0
10419,Hoy Fatt Rd,Blk 52,1.28842024220748,103.81257549749508,"63,63A",2.0
10421,Lengkok Bahru,Blk 63B,1.2889706156154,103.81503540991777,"139,63",2.0
10429,Lengkok Bahru,Blk 54,1.2892779060127,103.814048054222,"139,63,63A",3.0
10431,Lengkok Bahru,ENABLING VILLAGE,1.28708384358883,103.81399869917513,139,1.0
10439,Lengkok Bahru,OPP ENABLING VILLAGE,1.28747956947939,103.81418936580334,139,1.0
10441,Lengkok Bahru,Opp Blk 44,1.28656898930199,103.8116061687213,139,1.0
10449,Lengkok Bahru,Blk 44,1.28666552495266,103.81195378046979,139,1.0
10451,Redhill Rd,Opp Blk 71,1.28762380319765,103.81725596396821,63,1.0
10459,Redhill Rd,Blk 72,1.28754723360397,103.81639920301683,"63,63A",2.0
10461,Kay Siang Rd,Aft Margaret Dr,1.29680597432594,103.81169140516062,"32,122",2.0
10469,Kay Siang Rd,Bef Margaret Dr,1.29668400003303,103.81216918970024,"32,122",2.0
10471,Kay Siang Rd,Bef Tanglin Rd,1.29679993078344,103.81468220659576,"32,122",2.0
10479,Kay Siang Rd,Aft Tanglin Rd,1.29668100002552,103.81547381025996,"32,122",2.0
10481,Redhill Cl,Opp Blk 73,1.2878419548476698,103.81797160113337,"63,63A",2.0
10489,Redhill Cl,Blk 73,1.28811638897142,103.81778388900163,63,1.0
10499,Spooner Rd,KAMPONG BAHRU TER,1.27585400417691,103.83401000002085,"12e,CT8,2,121,174e,174,120,CT18,54,122,190,2A,12",13.0
10501,Jln Bt Merah,Blk 104,1.2810584535542902,103.82528065411316,"961M,197,167,147,121,961,196,175",8.0
10519,Delta Rd,Blk 4,1.291728,103.826122,"65,14,139,32,970",5.0
10599,Jln Rumah Tinggi,Opp Blk 36,1.28883435010664,103.80924997344988,"63,63A",2.0
10651,Bt Merah Ctrl,Blk 161,1.28329993019059,103.81547665017669,"198,16M,123,139,153",5.0
10659,Bt Merah Ctrl,Blk 1003,1.28362333298689,103.81472833301792,"198,16M,123,139,153",5.0
11009,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623975,"92A,92,92B,111,100,92M",6.0
11019,Jln Bt Merah,Pk Hotel Alexandra,1.28679632523156,103.80565677295324,"198,961M,855,197,147,14,123,961,196,153",10.0
11021,Queensway,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398485,"198,961M,855,93,147,123,51,61,961,196,153,100",12.0
11029,Queensway,Blk 166,1.2901347220141899,103.80202111098816,"198,961M,855,64,93,147,123,51,61,961,196,153,100",13.0
11031,Queensway,Opp Queen's Cl,1.29119666696879,103.80045500000118,"198,961M,855,93,147,123,51,61,961,196,153,100",12.0
11039,Queensway,Blk 19,1.29245762862665,103.79998683928974,"198,961M,855,93,147,123,51,61,961,196,153,100",12.0
11041,Queensway,Aft C'wealth Dr,1.29624499998226,103.79952333299494,"198,961M,855,93,147,123,51,961,196,153,100",11.0
11049,Queensway,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242,"198,961M,855,93,147,123,51,61,961,196,153,100",12.0
11051,Queensway,Opp Queenstown Polyclinic,1.2987216670390902,103.80029797554809,"198,961M,855,93,147,123,51,961,196,153,100",11.0
11059,Queensway,Queenstown Polyclinic,1.29882892782979,103.80097389222824,"198,961M,855,93,147,123,51,61,961,196,153,100",12.0
11061,Queensway,Opp Queensway Sec Sch,1.30265777802206,103.80118694402536,"195A,961M,105,186,855,93,123,122,961,153,195",11.0
11069,Queensway,Queensway Sec Sch,1.30236853162324,103.80161762237655,"961M,105,186,855,93,123,961,153",8.0
11071,Queensway,Blk 97,1.30621305601609,103.80170944396956,"961M,105,186,855,93,123,961,153",8.0
11079,Queensway,Opp Blk 95,1.3054413890029999,103.8018525000066,"961M,105,186,855,93,123,961,153",8.0
11081,Queensway,Viz Holland,1.30851972202313,103.80258027799627,"961M,105,186,855,93,123,961,153",8.0
11089,Queensway,Opp Holland Hill Lodge,1.3094613549269298,103.8033408735464,"961M,105,186,855,93,123,961,153",8.0
11091,Farrer Rd,Leedon Green,1.31219444050072,103.80367378215985,"961M,186,855,93,48,165,174,961,153",9.0
11099,Farrer Rd,Opp Leedon Green,1.31305333300118,103.80437666697586,"961M,186,855,93,48,165,174,5N,961,153",10.0
11101,Farrer Rd,Farrer Rd Mkt,1.3161497108038502,103.80596012189226,"961M,186,855,93,48,165,174,961,153",9.0
11109,Farrer Rd,Spanish Village,1.31552472199926,103.80574305602846,"961M,186,855,93,48,165,174,5N,961,153",10.0
11111,Farrer Rd,Farrer Rd Stn Exit B,1.31780157259006,103.80771866952543,"961M,186,855,93,48,165,174,961,153",9.0
11119,Farrer Rd,Farrer Rd Stn Exit A,1.3174783349091201,103.80785606728588,"961M,186,855,93,48,165,174,5N,961,153",10.0
11131,C'wealth Ave,Queens Condo,1.2928849988828999,103.80706694417341,"195A,186,NR5,51,145,111,970,195",8.0
11139,C'wealth Ave,Blk 53A CP,1.2931986108138,103.80744694841283,"186,51,145,111,970",5.0
11141,C'wealth Ave,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431,"195A,186,NR5,51,145,111,970,195",8.0
11149,C'wealth Ave,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791,"195A,186,51,145,111,970,195",7.0
11151,C'wealth Ave,Blk 42,1.29863585845076,103.80247592925552,"195A,186,NR5,51,145,111,970,195",8.0
11159,C'wealth Ave,Aft Ch Of Our Saviour,1.2980044081638602,103.8036265685558,"195A,186,51,145,111,970,195",7.0
11161,C'wealth Ave,C'Wealth Stn Exit A/D,1.3021330559826299,103.79839083302141,"198,105,147,970,61,32,196,145,111,100,NR5",11.0
11169,C'wealth Ave,C'Wealth Stn Exit B/C,1.3027050000182299,103.79838166697327,"198,195A,105,147,970,61,32,122,196,145,111,100,195",13.0
11171,C'wealth Ave,Opp Blk 7B,1.30535666699303,103.79479722196949,"198,105,147,970,61,32,196,145,111,100,NR5",11.0
11179,C'wealth Ave,Blk 8,1.3062752139568201,103.79427940117534,"198,105,147,970,61,32,196,145,111,100",10.0
11181,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938,"198,91,105,200A,147,185,106,NR8,74,95,191,196,200,111,100,NR5",16.0
11189,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354,"198,91,105,147,185,106,32,74,191,196,145,200,95,111,100",15.0
11191,C'wealth Ave West,The Star Vista,1.3080164081509098,103.7883731546267,"105,147,185,14,106,NR8,NR5",7.0
11199,C'wealth Ave West,Blk 15,1.3083797073544399,103.78843145303215,"105,147,185,14,106",5.0
11201,Holland Rd,CSC Dempsey Clubhse,1.30692642897557,103.8118645357743,"105,NR8,106,174,123,7,75,77",8.0
11209,Holland Rd,Opp Peirce Rd,1.30817280849852,103.81038349817638,"105,7B,106,174,123,7,75,77",8.0
11211,Holland Rd,Aft Peirce Rd,1.3083877988511299,103.80939522851013,"105,NR8,106,174,123,7,75,77",8.0
11219,Holland Rd,Great Eastern Mansions,1.30988506093033,103.80716407830104,"105,7B,106,174,123,7,75,77",8.0
11221,Holland Rd,Lien Twrs,1.310019,103.80550600000001,"105,NR8,106,174,123,7,75,77",8.0
11229,Holland Rd,Sommerville Pk,1.31060065879064,103.80522542227165,"105,7B,106,174,123,7,75,77",8.0
11231,Holland Rd,Aft Estoril Mansions,1.31115316310297,103.80119919777994,"48,165,106,NR8,5N,7,75,77",8.0
11239,Holland Rd,Fairlodge,1.31152857401616,103.80165517330279,"7B,48,165,106,7,75,77",7.0
11259,Holland Dr,Opp Blk 21,1.31119887945564,103.79274002213415,95,1.0
11261,Holland Rd,Holland Village,1.31223168432152,103.79444621838488,"165,5N,61,7,75,95,970,77",8.0
11269,Holland Rd,Opp Holland Village,1.31256112590195,103.79453796697418,"7B,165,61,7,75,970,77",7.0
11271,Holland Rd,Aft East Sussex Lane,1.3147344439829398,103.79008416699844,"165,61,7,75,970,77",6.0
11279,Holland Rd,Aft Coronation Rd West,1.3146687888697801,103.79069259768109,"7B,165,61,7,75,970,77",7.0
11281,Holland Rd,Aft Tan Boon Chong Ave,1.31622694399746,103.78852194399073,"61,75,165,7",4.0
11289,Holland Rd,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946,"7B,165,61,7,75,970,77",7.0
11291,Holland Rd,Cold Storage Jelita,1.31792777802094,103.78592333300938,"165,61,7,75,156",5.0
11299,Holland Rd,Opp Cold Storage Jelita,1.3182697560316499,103.78558843680227,"7B,165,61,7,75,156",6.0
11301,Sixth Ave,Hse No. 578,1.31803972093441,103.78790067716272,"970,156,77",3.0
11309,Sixth Ave,Hse No. 589,1.31862443850443,103.78842993526158,"970,156,77",3.0
11311,Sixth Ave,Hse No. 532,1.3198963889883601,103.78918694402277,"970,156,77",3.0
11319,Sixth Ave,Opp Hse No. 516,1.3203063798654,103.78959970624805,"970,156,77",3.0
11321,Sixth Ave,Opp Regent Villa,1.32123138902898,103.79010361098513,"970,156,77",3.0
11329,Sixth Ave,Regent Villa,1.3223613968505301,103.79098094008378,"970,156,77",3.0
11331,Sixth Ave,Opp Dynasty Gdn II,1.3232091882736101,103.79144668575621,"970,156,77",3.0
11339,Sixth Ave,Dynasty Lodge,1.32398638897489,103.79204722198944,"970,156,77",3.0
11341,Sixth Ave,Garlick Ville,1.32551506183496,103.79282790894258,"970,156,77",3.0
11349,Sixth Ave,Opp Garlick Ville,1.32566611098306,103.79307388903305,"970,156,77",3.0
11351,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229,"92A,92,111,100,92M",5.0
11359,Ghim Moh Rd,Opp Blk 13,1.30931022636473,103.78968608347117,"92A,92,92B,111,100,92M",6.0
11361,Nth Buona Vista Rd,Buona Vista Stn Exit C,1.30649698638726,103.79058123542394,"198,91,92,92A,14,74,95,196,200,191,95B,92M",12.0
11369,Nth Buona Vista Rd,Buona Vista Stn Exit D,1.3063259638605,103.79084827741468,"198,91,92,200A,92A,14,92B,74,95,196,200,191,92M",13.0
11379,Nth Buona Vista Rd,Buona Vista Ter,1.30917002463976,103.79236323128613,"91,200A,185,48,32,74,200,191,145",9.0
11381,Holland Dr,Blk 10A,1.30841137865065,103.79328294102336,"91,200A,185,48,74,95,200,191",8.0
11389,Holland Dr,Blk 46,1.30906501014268,103.79293216878071,"91,185,48,32,74,200,191,145",8.0
11401,Holland Ave,Holland V Stn/Blk12,1.30906722197973,103.79507444402135,"48,106,61,95,970",5.0
11409,Holland Ave,Blk 9,1.3076441670056,103.7943258330196,"NR8,61,970,106",4.0
11419,Holland Ave,Holland V Stn Exit A,1.3110298137808503,103.79604399202722,"NR8,48,106,61,970",5.0
11429,C'wealth Dr,Opp Blk 115B,1.30454000002017,103.7983633329984,"195A,122,195",3.0
11439,C'wealth Dr,Blk 92,1.3060647219841202,103.80029777801457,"195A,122,195",3.0
11441,C'wealth Dr,Blk 58,1.2978041669757299,103.79754055603178,61,1.0
11449,C'wealth Dr,Blk 37B,1.2984052780184199,103.79760333302292,61,1.0
11451,C'wealth Dr,Blk 72,1.3003497220046798,103.79707277801478,61,1.0
11459,C'wealth Dr,Blk 50,1.30097055597804,103.7968519439962,61,1.0
11469,Margaret Dr,Queensway Sec Sch,1.3011350339242098,103.80188584326885,"32,122",2.0
11471,Margaret Dr,Opp The Fisherman Ch,1.2995189259566298,103.80315156606571,"32,122",2.0
11481,Margaret Dr,Queenstown Lib,1.2981151892262501,103.8060054035445,"32,122",2.0
11489,Margaret Dr,Opp Queenstown Lib,1.298817,103.804395,"32,122",2.0
11491,Margaret Dr,Opp Queenstown Pr Sch,1.29710202847016,103.80763649940029,"32,122",2.0
